name,AT hydro,FI hydro,BA hydro,FR hydro,NO hydro,BE hydro,GB hydro,PL hydro,BG hydro,GR hydro,PT hydro,CH hydro,HR hydro,RO hydro,CZ hydro,HU hydro,RS hydro,DE hydro,IE hydro,SE hydro,IT hydro,SI hydro,ES hydro,LT hydro
2011-01-01 00:00:00,0.000149395163513,0.000254282824792,0.000150699587617,0.00015683423353,0.000362619134655,0.0,0.000424877861406,9.74646400694e-05,0.000130978885991,0.000118068420739,0.000153298220267,0.000155521545587,0.000149759957584,0.000152713187636,0.000118029444196,0.000111972616084,1.18339666634,0.000131780764936,0.0,0.000355206582037,0.000155956326399,0.000145429204695,0.000156343497789,8.58682664873e-05
2011-01-01 01:00:00,0.000149386137578,0.000254352469128,0.000150686810564,0.000156823693957,0.000362482371566,0.000112962710674,0.000426142915103,9.73321075502e-05,0.000131054165431,0.000118274950018,0.00015331750332,0.00015551398699,0.00014974511997,0.000152696962987,0.000117764511606,0.000111984560112,1.04398719107,0.000131418738334,0.000366878264188,0.000355157483852,0.000155958765123,0.000145416773963,0.00015634387477,8.51662681663e-05
2011-01-01 02:00:00,0.000149376105674,0.000254447786662,0.000150670779023,0.000156829871627,0.0003624227684,0.0,0.0,9.72248627558e-05,0.000131155363256,0.000118493503272,0.000153341623332,0.000155517974246,0.000149724305288,0.000152685277192,0.000117503874936,0.000111913599701,0.90325825011,0.000131199168091,0.0,0.000355169588141,0.000155967929139,0.000145383946597,0.000156350209186,8.46334316584e-05
2011-01-01 03:00:00,0.000149355164926,0.000254539397252,0.000150642608682,0.000156837830842,0.000362370085301,0.0,0.000429611309642,9.71654567378e-05,0.000131246552542,0.000118691921457,0.000153361901276,0.00015552217026,0.000149690692675,0.000152672764944,0.000117248254582,0.000111727534888,0.760818887504,0.000131036058172,0.0,0.000355178100259,0.000155974809844,0.00014532496434,0.000156355277085,8.42999903095e-05
2011-01-01 04:00:00,0.000149325888106,0.000254639123686,0.0001506028655,0.000156845670753,0.000362322653305,0.000149280467369,0.00043121408072,9.70915341435e-05,0.000131322561183,0.000118859910892,0.000153378431423,0.000155525701317,0.000149645668158,0.000152660460153,0.000117005144336,0.000111399371319,0.616895172219,0.00013089727771,0.000374809186738,0.000355182215667,0.000155979746442,0.000145241745502,0.000156359503886,8.40821782199e-05
2011-01-01 05:00:00,0.000149291278698,0.000254753274425,0.000150553430175,0.00015685319032,0.000362280939397,0.0,0.0,9.69852189512e-05,0.000131382686968,0.000118999461066,0.000153391472559,0.000155528898511,0.000149591795145,0.000152648593636,0.000116777466735,0.000110900478938,0.471558918257,0.000130780513744,0.0,0.000355182151047,0.000155983269336,0.00014513815207,0.000156363119952,8.39071714849e-05
2011-01-01 06:00:00,0.000149253135871,0.000254874070161,0.000150498243734,0.000156859797476,0.000362244836916,0.00015526961289,0.0,9.68646282646e-05,0.000131428711213,0.00011911959217,0.000153401349722,0.000155531896981,0.00014953349228,0.000152637170635,0.000116578094176,0.000110216982806,0.324727563576,0.000130593299753,0.000377243448497,0.000355178988392,0.000155986769358,0.000145021980973,0.000156366403765,8.37708193674e-05
2011-01-01 07:00:00,0.000149220337777,0.000255033955053,0.000150444486348,0.000156866736166,0.000362213864846,0.0,0.000434437886781,9.67373161352e-05,0.000131493388438,0.000119211332583,0.000153408438509,0.000155535070846,0.000149473274724,0.000152629704361,0.000116425196631,0.000109297779674,0.176781685173,0.000130380076994,0.0,0.000355173745385,0.00015599116814,0.000144907414801,0.000156369099858,8.36475196274e-05
2011-01-01 08:00:00,0.000149208424611,0.00025522989091,0.000150396750129,0.00015687464849,0.000362188199687,0.000115131635397,0.0,9.66006208442e-05,0.000131530139009,0.000119280517534,0.000153412931418,0.000155539484552,0.000149420186488,0.000152620897842,0.000116337150885,0.000108189285083,0.98778088511,0.000130125282187,0.000378655865035,0.000355168536561,0.000155993381279,0.000144821769303,0.000156371605169,8.35077394438e-05
2011-01-01 09:00:00,0.00014919286927,0.000255476666723,0.000150356986652,0.00015687964406,0.000362168139177,0.0,0.0,9.64838144166e-05,0.000131559498629,0.000119352243648,0.000153416866182,0.000155542264118,0.000149373847658,0.000152612314823,0.000116253097385,0.000107497650832,1.3430413004,0.000129933375657,0.0,0.000355167828146,0.000155993705994,0.000144749001655,0.00015637348624,8.3440984877e-05
2011-01-01 10:00:00,0.000149181249743,0.000255727613264,0.000150325767664,0.000156883062997,0.000362154847788,0.0,0.000433955009726,9.63800643053e-05,0.000131591059512,0.000119439676064,0.000153419369182,0.000155544499273,0.000149338181952,0.000152603398482,0.000116178770994,0.000107230230897,0.0,0.000129807557922,0.000377122146773,0.000355163541625,0.00015599421666,0.000144699335483,0.000156375200893,8.34157014199e-05
2011-01-01 11:00:00,0.000149172339815,0.000255949852787,0.000150303984695,0.000156886143203,0.000362145396193,0.000139140353184,0.0,9.62811181362e-05,0.000131625484627,0.00011954664741,0.000153423962924,0.000155545494299,0.000149314187592,0.000152593742567,0.000116102421161,0.000107289476992,0.0,0.000129784899452,0.000376323531782,0.000355156297454,0.000155995994867,0.000144669438475,0.000156376915462,8.34199962657e-05
2011-01-01 12:00:00,0.000149163814157,0.000256143232462,0.000150291480582,0.000156891905009,0.000362140144464,0.0,0.000429214057135,9.61904611788e-05,0.000131663689211,0.000119666390472,0.000153431814179,0.000155545912821,0.00014930022641,0.000152583008212,0.000116039665732,0.000107644766098,0.0,0.000129850351671,0.000369508867962,0.000355148506793,0.000155999031636,0.000144656793663,0.000156379078316,8.34497125257e-05
