name,AT hydro,FI hydro,BA hydro,FR hydro,NO hydro,BE hydro,GB hydro,PL hydro,BG hydro,GR hydro,PT hydro,CH hydro,HR hydro,RO hydro,CZ hydro,HU hydro,RS hydro,DE hydro,IE hydro,SE hydro,IT hydro,SI hydro,ES hydro,LT hydro
2011-01-01 00:00:00,0.000258743310624,0.000460171563231,0.000264793223279,0.000271638225172,0.000624018621131,0.0,0.000348695326636,0.000167947296227,0.000205516960272,0.000160135754968,0.00026684491773,0.000269514714357,0.000264937759194,0.000266970853367,0.000165593562063,0.000246980504826,1.18359970141,0.000239267797896,0.0,0.00061654427752,0.000269943373482,0.000261188850474,0.000270290950863,0.000138809487433
2011-01-01 01:00:00,0.000258731450906,0.000459921302252,0.000264755426333,0.000271605846887,0.000623786676856,0.000851688891174,0.000348752275954,0.000168073245698,0.00020554900821,0.000160264270287,0.00026684200336,0.000269495802945,0.00026490693107,0.000266953216429,0.000165409331919,0.000247109429981,1.04398719107,0.00023947793795,0.000311996384127,0.000616445360409,0.000269934303684,0.000261156387157,0.00027028566518,0.000138374684653
2011-01-01 02:00:00,0.000258724099043,0.000459710101481,0.000264732978838,0.000271607006567,0.000623702455837,0.0,0.0,0.00016820313597,0.000205641127103,0.000160428353317,0.000266854728777,0.00026949754381,0.000264889558981,0.000266950308997,0.000165248476623,0.000247219647072,0.903461207558,0.000239688794116,0.0,0.000616448775839,0.00026994068213,0.00026112800781,0.000270295219942,0.000138035289912
2011-01-01 03:00:00,0.000258702994439,0.000459478110502,0.000264708015651,0.000271612446478,0.000623626637447,0.0,0.000348976638293,0.000168393144865,0.000205729164122,0.000160574137853,0.000266863725549,0.000269500036384,0.000264868526141,0.000266946758771,0.000165107698955,0.000247252544064,0.761021633722,0.000239901254846,0.0,0.000616450683252,0.000269945022745,0.000261087837113,0.000270302227409,0.00013795186234
2011-01-01 04:00:00,0.000258671902623,0.000459248293825,0.0002646809496,0.000271617876796,0.000623558314269,0.962269218006,0.000349076060104,0.000168522914619,0.000205803213004,0.000160682755928,0.000266871229285,0.000269502438211,0.000264844451314,0.000266943399855,0.000164991393047,0.000247142359761,0.617097637158,0.000240106109953,0.00031381630491,0.000616450805216,0.000269947610521,0.000261036313942,0.000270307723067,0.00013800580372
2011-01-01 05:00:00,0.000258636955004,0.000459033217,0.000264652297334,0.000271623050847,0.000623498465499,0.0,0.0,0.000168555914657,0.000205861932648,0.000160757242782,0.00026687740161,0.000269505040974,0.000264818184709,0.00026694044919,0.000164897833787,0.000246775432649,0.471761107391,0.000240309277335,0.0,0.000616449227975,0.000269948960192,0.000260974394233,0.000270312270926,0.000138051029249
2011-01-01 06:00:00,0.00025860103164,0.000458819505266,0.000264618537751,0.000271627157133,0.000623447178241,0.00111971464912,0.0,0.000168513397331,0.000205910228847,0.000160813948318,0.000266882485203,0.000269507970161,0.000264791108507,0.000266938352647,0.000164841160595,0.00024609168863,0.324727563576,0.000240432117657,0.000314233084993,0.000616446378031,0.000269950975826,0.000260908789861,0.000270316555033,0.000138101405652
2011-01-01 07:00:00,0.000258578132623,0.000458675766781,0.000264585394101,0.000271632909082,0.000623403431265,0.0,0.000349404923782,0.000168425988522,0.000206009820473,0.000160844250949,0.000266886723957,0.000269511599247,0.00026476548591,0.000266939208338,0.000164841233144,0.000244960773957,0.176781685173,0.000240519371646,0.0,0.000616442644826,0.000269954813619,0.000260848606881,0.000270320015269,0.000138123135068
2011-01-01 08:00:00,0.000258595994966,0.000458597389429,0.000264556336368,0.000271642315766,0.000623367585899,0.0010839191829,0.0,0.000168296072074,0.000206065329054,0.000160847849922,0.000266888665559,0.000269516720652,0.000264743354789,0.00026693893058,0.000164918155015,0.000243787687495,2.41076762035,0.000240547767156,0.000308533692561,0.000616438841221,0.000269955982946,0.000260813002477,0.000270323588107,0.000138068722269
2011-01-01 09:00:00,0.00025859914291,0.000458616063584,0.000264529563369,0.00027164519497,0.000623340343348,0.0,0.0,0.000168184991439,0.000206105341119,0.000160863470537,0.000266890555152,0.000269520074065,0.000264722226966,0.000266938514818,0.000164951350281,0.000243122708421,2.39835178565,0.000240590447858,0.0,0.000616436694401,0.000269954492638,0.000260777288011,0.00027032614548,0.000138117964842
2011-01-01 10:00:00,0.000258598497682,0.000458641509611,0.000264505332763,0.000271644721301,0.000623324325529,0.0,0.00043156032666,0.000168082137424,0.000206142855858,0.000160911438327,0.000266891655626,0.000269522510883,0.000264703865505,0.000266937713897,0.000164951499322,0.000242974424583,0.0,0.000240627962771,0.000384444164268,0.000616433101034,0.000269953076556,0.000260746728605,0.000270328503638,0.000138225355643
2011-01-01 11:00:00,0.00025859164328,0.000458603918884,0.000264483475816,0.000271643901903,0.000623307646308,0.0003471369712,0.0,0.000167974017244,0.000206178092323,0.000160996223685,0.00026689402059,0.000269523323091,0.000264688366094,0.000266936053044,0.000164902405233,0.000243239897223,0.0,0.000240712163207,0.00038422597882,0.000616428268994,0.000269953205809,0.000260719450485,0.000270330916677,0.000138380097569
2011-01-01 12:00:00,0.00025857474821,0.000458513057111,0.000264463790144,0.000271650372161,0.000623297377299,0.0,0.000431537950021,0.000167869730839,0.00020621439005,0.000161107390145,0.000266898073973,0.00026952315932,0.0002646752457,0.000266933299049,0.000164836556904,0.000243874215217,0.0,0.000240829692055,0.000384299222802,0.000616423133479,0.000269954880148,0.0002606940509,0.00027033440189,0.000138577651482
