name,AT,FI,NL,BA,FR,NO,BE,GB,PL,BG,GR,PT,CH,HR,RO,CZ,HU,RS,DE,IE,SE,DK,IT,SI,ES,LU,SK,EE,LV,LT
2011-04-19 05:00:00,140.725073985,140.725053983,140.725075208,140.725094041,140.725076318,140.725056767,140.725075267,140.725076699,140.725056763,140.724998032,140.724990184,140.725094951,140.725074311,140.725087386,140.725068835,140.725074951,140.725059454,140.725057902,140.725075114,140.725078243,140.725056917,140.725076931,140.725072574,140.72507824,140.72509025,140.725081086,140.725056855,140.725045424,140.725047468,140.725052751
2011-04-19 06:00:00,140.725069637,140.72505149,140.725070896,140.72507445,140.725072667,140.725055639,140.725071011,140.725072928,140.725053068,140.724649019,140.724397698,140.725093987,140.725069625,140.725075702,140.725061607,140.72506984,140.725055371,140.725051433,140.725070896,140.725075161,140.725053373,140.725073405,140.725068347,140.725072282,140.725088563,140.725073431,140.725053313,140.725022471,140.725021655,140.725039412
2011-04-19 07:00:00,140.725058773,140.725024956,140.72506064,140.725015718,140.72506447,140.725026925,140.725061589,140.725062401,140.725026814,140.724411237,113.987372056,140.725090087,140.725058195,140.725039722,140.725028559,140.725060492,140.72502857,140.725005575,140.72506112,140.72506638,140.725026377,140.725061446,140.725058923,140.725056872,140.725083581,140.725055992,140.725027421,61.2155959514,61.2155936108,140.724993352
2011-04-19 08:00:00,140.724945831,113.987337994,140.725054221,113.987285198,140.725058197,113.98733914,140.725056167,140.725056145,113.987340391,113.987316749,113.987307763,140.725075369,140.724948286,113.987337468,113.98733631,140.725053203,113.98734018,113.987324086,140.725053395,140.725058605,113.98733955,140.725053121,140.724941848,140.724945579,140.725068968,140.725031842,113.987340535,61.2154340525,61.2154313251,113.987328727
2011-04-19 09:00:00,105.543840085,105.543832814,140.725039458,105.543775154,140.725041611,105.543834057,140.725042514,140.725040824,105.543836275,105.543832339,105.543829148,140.7250527,105.543837629,105.543805854,105.543835887,140.725038447,105.543836559,105.543832958,140.72503827,140.725042211,105.543834425,140.725037706,105.543836491,105.543840557,140.725046948,140.724985744,105.5438367,61.2154415202,61.2154384245,105.543830177
2011-04-19 10:00:00,61.2175882403,61.2175853618,140.722390543,61.2174370691,140.722390442,61.21759173,140.72239526,140.722390762,61.2175960348,61.2175807248,61.2175747371,140.722392879,61.2175818064,61.2174748307,61.2175875896,140.722390714,61.2175894063,61.2175830126,140.722389684,140.722390842,61.2175999424,140.722389657,61.2175784704,61.2175882436,140.722385493,140.722363937,61.2175931093,61.2154487426,61.2154439884,61.2175890563
2011-04-19 11:00:00,61.2175792488,61.2175783126,140.718924491,61.2173201285,140.718924758,61.2175839513,140.718929691,140.718924729,61.2175885767,61.2175683271,61.217557153,113.987345253,61.2175642891,61.2173513769,61.217579993,140.718924429,61.2175813777,61.2175742515,140.718923617,140.718924624,61.2175932237,140.718923442,61.2175601342,61.2175790726,113.987332183,140.718884707,61.2175854011,61.2154732569,61.2154686324,61.2175810717
2011-04-19 12:00:00,105.543929104,105.544289769,140.725044204,105.543881664,140.725045381,105.544289469,140.725046902,140.725045397,105.544290561,105.543980845,105.54384645,113.987336557,105.543847508,105.543902907,105.544289594,140.725044259,105.544289662,105.544235119,140.7250437,140.725047178,105.544289784,140.725043518,105.543847509,105.543929099,113.987333344,140.724762197,105.544290768,61.2154747966,61.2154700613,105.544274649
2011-04-19 13:00:00,140.72429667,140.724295945,140.725016035,140.724176527,140.725016407,140.724295778,140.725019635,140.725016718,140.724296897,113.98735076,113.987315932,113.987372053,113.987321169,140.724193569,140.724295589,140.725015973,140.724296869,140.724290159,140.725015296,140.725017814,140.724295875,140.725014932,113.987317051,140.724296304,113.987370662,140.724941547,140.72429726,140.724275885,140.724272408,140.724287411
2011-04-19 14:00:00,140.725050195,140.725044728,140.725052491,140.725036528,140.725054839,140.725045548,140.725054069,140.725053438,140.725045421,140.72503829,140.725035967,140.725063814,140.72504987,140.725044535,140.725052729,140.725052913,140.725048263,140.725046133,140.72505305,140.725055464,140.725044621,140.725052225,140.725048283,140.725050108,140.725062011,140.725018533,140.725046276,140.725027485,140.725025285,140.725033297
2011-04-19 15:00:00,140.725061977,140.725058612,140.725061194,140.72506753,140.725064097,140.725060391,140.72506184,140.725062323,140.725058665,140.725061929,140.725060012,140.725083559,140.725060222,140.725067034,140.725070767,140.725061046,140.725061228,140.725061319,140.725061783,140.725066299,140.725058306,140.725062407,140.725062447,140.725064072,140.725081678,140.725049885,140.7250589,140.725057857,140.725057498,140.725058593
2011-04-19 16:00:00,140.725073517,140.725070978,140.725074711,140.725090911,140.725074956,140.725074424,140.725074521,140.725074907,140.725071457,140.725078558,140.725075348,140.725091627,140.72507187,140.725084416,140.725083474,140.72507394,140.725073801,140.72507543,140.725074417,140.725076139,140.725071512,140.725075383,140.725072059,140.725077134,140.725088524,140.72507383,140.725071317,140.725071373,140.725071154,140.725071862
